Date,R1,R2,R3,R4,R5,R6,R7,R8,WD,WV
2020/9/20 10:00,0,0,0,0,0,0,0,0,5,1.367567568
2020/9/20 11:00,0,0,0,0,0,0,0,0,5,2.184
2020/9/20 12:00,0,0,0,0,0,0,0,0,2,6.777777778
2020/9/20 13:00,0,0,0,0,0,0,0,0,1,7.4
2020/9/20 14:00,0,0,0,0,0,0,0,0,1,11.28571429
2020/9/20 15:00,0,0,0,0,0,0,0,0,1,11.85
2020/9/20 16:00,0,0,0,0,0,0,0,0,2,12.075
2020/9/20 17:00,0,0,0,0,0,0,0,0,2,11.47428571
2020/9/20 18:00,0,0,0,0,0,0,0,0,1,11.4375
2020/9/20 19:00,0,0,0,0,0,0,0,0,,
2020/9/20 20:00,0,0,0,0,0,0,0,0,,
2020/9/20 21:00,0,0,0,0,0,0,0,0,,
2020/9/20 22:00,0,0,0,0,0,0,0,0,,
2020/9/20 23:00,0,0,0,0,0,0,0,0,,
2020/9/21 0:00,0,0,0,0,0,0,0,0,,
2020/9/21 1:00,0,0,0,0,0,0,0,0,,
2020/9/21 2:00,0.3,1.3,0.4,0.7,0,0,0.1,1.2,2,6.630434783
2020/9/21 3:00,0.7,1.4,1.4,0.9,0.9,1.2,1,1.4,2,6.811538462
2020/9/21 4:00,2,3.2,2.1,2.1,1.2,2.4,1.4,3.4,1,10.97
2020/9/21 5:00,0.6,0.7,1,0.6,0.3,0.9,0.5,0.8,2,8.496666667
2020/9/21 6:00,0.2,0.7,0.4,0.3,0.3,0.1,0.3,0.7,2,7.53
2020/9/21 7:00,0.2,0.4,0.5,0.1,0.2,0.3,0.2,0.4,1,8.628333333
2020/9/21 8:00,0,0,0,0,0,0.1,0,0,2,6.66
2020/9/21 9:00,0.5,0.4,0.2,0.2,0,0.4,0,0.3,3,2.687234043
2020/9/21 10:00,0.1,2,0,0,0,0.1,0,1,4,0.623333333
2020/9/21 11:00,0.5,0.7,0.5,0.6,0.6,0.7,0.2,0.8,6,0.353333333
2020/9/21 12:00,0,0.6,0.4,0,0.5,0,0.2,1.2,3,1.726666667
2020/9/21 13:00,0,0,0.1,0,0.3,0,0,0,4,1.788333333
2020/9/21 14:00,0,0.5,0,0,0,0,0,1,6,1.037288136
2020/9/21 15:00,0,0.1,0,0,0,0,0,0.1,7,0.491666667
2020/9/21 16:00,0.1,0.1,0,0,0,0,0,0.1,5,0.323333333
2020/9/21 17:00,0,0.1,0,0.1,0.2,0,0.2,0.1,6,0.375
2020/9/21 18:00,0.6,0.4,0.7,0.5,0.4,0.6,0.5,0.5,7,0.6
2020/9/21 19:00,0.4,0.3,0.6,0.3,0.3,0.3,0.5,0.2,6,0.696666667
2020/9/21 20:00,0,0,0,0.1,0,0.1,0,0.1,8,2.916666667
2020/9/21 21:00,0,0,0,0,0,0,0,0,8,6.496666667
2020/9/21 22:00,0.1,0.2,0.2,0.1,0.3,0.1,0.1,0.2,8,5.026666667
2020/9/21 23:00,0.9,1.9,1,0.7,0.5,0.6,0.7,2.1,2,5.681666667
2020/9/22 0:00,0.7,1.1,0.5,0.5,0.6,0.8,0.4,1.2,1,12.77166667
2020/9/22 1:00,0.1,0.2,0.2,0,0,0.2,0,0.3,1,16.17833333
2020/9/22 2:00,0.1,0.3,0.1,0.1,0,0.1,0.1,0.3,1,15.31186441
2020/9/22 3:00,0,0,0,0,0,0,0,0,1,12.64333333
2020/9/22 4:00,0,0,0,0,0,0,0,0,1,10.575
2020/9/22 5:00,0,0,0,0,0,0,0,0,1,9.265
2020/9/22 6:00,0,0,0,0,0,0,0,0,2,6.175
2020/9/22 7:00,0,0,0,0,0,0,0,0,2,4.375
