,Unnamed: 0,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness.1,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
199,199,52674.0,101.93,38.22,2094.0,16.0,0.0,90.0,4.0,9999.0,3.0,0.0,0.0,0.0,9999.0,0.0,9999.0,9.9,20.0,0.0,26.1,9999.0,9999.0,1.0,2.0,2.0,-3.0,2018-07-25 20:00,2018.0,7.0,25.0,20.0
200,200,52674.0,101.93,38.22,2094.0,16.0,9.0,180.0,1.0,9999.0,6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9.0,22.0,0.0,20.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-25 23:00,2018.0,7.0,25.0,23.0
201,201,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,3.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,5.7,30.0,0.0,18.5,9999.0,9999.0,1.0,2.0,3.0,-3.0,2018-07-26 02:00,2018.0,7.0,26.0,2.0
202,202,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,1.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,4.5,30.0,0.0,16.8,9999.0,9999.0,1.0,2.0,3.0,-2.0,2018-07-26 05:00,2018.0,7.0,26.0,5.0
203,203,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,8.0,9999.0,10.0,0.0,0.0,0.0,9999.0,0.0,600.0,7.1,28.0,0.0,23.4,9999.0,9999.0,1.0,2.0,4.0,-1.0,2018-07-26 08:00,2018.0,7.0,26.0,8.0
204,204,52674.0,101.93,38.22,2094.0,16.0,2.0,320.0,5.0,9999.0,10.0,0.0,0.0,0.0,9999.0,2.0,2500.0,8.0,17.0,0.0,28.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-26 11:00,2018.0,7.0,26.0,11.0
205,205,52674.0,101.93,38.22,2094.0,16.0,5.0,40.0,5.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,5.0,600.0,12.1,19.0,0.0,30.1,9999.0,9999.0,1.0,2.0,2.0,0.0,2018-07-26 14:00,2018.0,7.0,26.0,14.0
206,206,52674.0,101.93,38.22,2094.0,16.0,5.0,70.0,6.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,5.0,600.0,10.5,21.0,0.0,28.8,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-07-26 17:00,2018.0,7.0,26.0,17.0
207,207,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,2.0,9999.0,3.0,0.0,0.0,0.0,9999.0,7.0,1500.0,9.8,25.0,0.0,26.5,9999.0,9999.0,1.0,2.0,0.0,1.0,2018-07-26 20:00,2018.0,7.0,26.0,20.0
208,208,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,5.0,9999.0,9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.1,21.0,0.0,22.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-26 23:00,2018.0,7.0,26.0,23.0
209,209,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.2,25.0,0.0,20.5,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-07-27 02:00,2018.0,7.0,27.0,2.0
210,210,52674.0,101.93,38.22,2094.0,16.0,9.0,270.0,3.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.4,24.0,0.0,20.2,9999.0,9999.0,1.0,2.0,3.0,1.0,2018-07-27 05:00,2018.0,7.0,27.0,5.0
211,211,52674.0,101.93,38.22,2094.0,16.0,2.0,20.0,1.0,9999.0,9.0,0.0,0.0,0.0,9999.0,2.0,2500.0,12.0,21.0,0.0,22.7,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-07-27 08:00,2018.0,7.0,27.0,8.0
212,212,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,4.0,9999.0,0.0,0.0,0.0,0.0,9999.0,7.0,600.0,13.5,21.0,0.0,26.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-27 11:00,2018.0,7.0,27.0,11.0
213,213,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,4.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,7.0,600.0,12.8,22.0,0.0,28.1,9999.0,9999.0,1.0,2.0,-2.0,0.0,2018-07-27 14:00,2018.0,7.0,27.0,14.0
214,214,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,4.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,7.0,600.0,13.1,24.0,0.0,29.3,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-07-27 17:00,2018.0,7.0,27.0,17.0
215,215,52674.0,101.93,38.22,2094.0,16.0,6.0,40.0,3.0,9999.0,4.0,0.0,0.0,0.0,9999.0,6.0,1500.0,12.2,23.0,0.0,26.9,9999.0,9999.0,1.0,2.0,0.0,-1.0,2018-07-27 20:00,2018.0,7.0,27.0,20.0
216,216,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,5.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,10.9,26.0,0.0,23.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-27 23:00,2018.0,7.0,27.0,23.0
217,217,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.4,30.0,0.0,19.6,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-07-28 02:00,2018.0,7.0,28.0,2.0
218,218,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,5.0,9999.0,4.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,9.1,30.0,0.0,16.4,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-07-28 05:00,2018.0,7.0,28.0,5.0
219,219,52674.0,101.93,38.22,2094.0,16.0,5.0,290.0,8.0,9999.0,12.0,0.0,0.0,0.0,9999.0,5.0,2500.0,7.7,29.0,0.0,18.6,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-07-28 08:00,2018.0,7.0,28.0,8.0
220,220,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,8.0,9999.0,11.0,0.0,0.0,0.0,9999.0,7.0,1500.0,11.5,28.0,0.0,20.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-28 11:00,2018.0,7.0,28.0,11.0
221,221,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,7.0,9999.0,5.0,0.0,0.0,0.0,9999.0,7.0,600.0,10.3,25.0,0.0,22.1,9999.0,9999.0,1.0,2.0,-6.0,3.0,2018-07-28 14:00,2018.0,7.0,28.0,14.0
222,222,52674.0,101.93,38.22,2094.0,16.0,7.0,320.0,5.0,9999.0,1.0,0.0,0.0,0.0,9999.0,7.0,600.0,10.8,26.0,0.0,22.0,9999.0,9999.0,1.0,2.0,-7.0,4.0,2018-07-28 17:00,2018.0,7.0,28.0,17.0
223,223,52674.0,101.93,38.22,2094.0,16.0,8.0,290.0,5.0,9999.0,12.0,0.0,0.0,0.0,9999.0,8.0,1500.0,10.3,30.0,0.0,17.4,9999.0,9999.0,1.0,2.0,-10.0,5.0,2018-07-28 20:00,2018.0,7.0,28.0,20.0
224,224,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,6.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,10.0,30.0,0.0,17.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-28 23:00,2018.0,7.0,28.0,23.0
225,225,52674.0,101.93,38.22,2094.0,16.0,9.0,320.0,1.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,10.6,30.0,0.0,16.3,9999.0,9999.0,1.0,2.0,-3.0,5.0,2018-07-29 02:00,2018.0,7.0,29.0,2.0
226,226,52674.0,101.93,38.22,2094.0,16.0,9.0,200.0,1.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,10.6,30.0,0.0,16.5,9999.0,9999.0,1.0,2.0,0.0,4.0,2018-07-29 05:00,2018.0,7.0,29.0,5.0
227,227,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,1.0,9999.0,6.0,0.0,0.0,0.0,9999.0,7.0,1500.0,11.2,30.0,0.0,16.9,9999.0,9999.0,1.0,2.0,-2.0,4.0,2018-07-29 08:00,2018.0,7.0,29.0,8.0
228,228,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,3.0,9999.0,3.0,0.0,0.0,0.0,9999.0,7.0,1500.0,11.7,27.0,0.0,18.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-29 11:00,2018.0,7.0,29.0,11.0
229,229,52674.0,101.93,38.22,2094.0,16.0,6.0,40.0,3.0,9999.0,-10.0,0.0,0.0,0.0,9999.0,6.0,600.0,11.7,23.0,0.0,23.7,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-07-29 14:00,2018.0,7.0,29.0,14.0
230,230,52674.0,101.93,38.22,2094.0,16.0,5.0,90.0,3.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,5.0,600.0,12.1,24.0,0.0,24.1,9999.0,9999.0,1.0,2.0,2.0,1.0,2018-07-29 17:00,2018.0,7.0,29.0,17.0
231,231,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,3.0,9999.0,1.0,0.0,0.0,0.0,9999.0,7.0,1500.0,12.4,25.0,0.0,22.5,9999.0,9999.0,1.0,2.0,5.0,0.0,2018-07-29 20:00,2018.0,7.0,29.0,20.0
232,232,52674.0,101.93,38.22,2094.0,16.0,9.0,160.0,2.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.9,25.0,0.0,21.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-29 23:00,2018.0,7.0,29.0,23.0
233,233,52674.0,101.93,38.22,2094.0,16.0,9.0,160.0,2.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.0,21.0,0.0,18.0,9999.0,9999.0,1.0,2.0,2.0,-1.0,2018-07-30 02:00,2018.0,7.0,30.0,2.0
234,234,52674.0,101.93,38.22,2094.0,16.0,9.0,0.0,0.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.4,30.0,0.0,16.3,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-07-30 05:00,2018.0,7.0,30.0,5.0
235,235,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,4.0,9999.0,8.0,0.0,0.0,0.0,9999.0,0.0,9999.0,12.5,25.0,0.0,20.3,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-07-30 08:00,2018.0,7.0,30.0,8.0
236,236,52674.0,101.93,38.22,2094.0,16.0,2.0,40.0,3.0,9999.0,2.0,0.0,0.0,0.0,9999.0,2.0,600.0,13.7,22.0,0.0,25.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-30 11:00,2018.0,7.0,30.0,11.0
237,237,52674.0,101.93,38.22,2094.0,16.0,0.0,90.0,7.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,0.0,600.0,12.8,24.0,0.0,28.5,9999.0,9999.0,1.0,2.0,5.0,-1.0,2018-07-30 14:00,2018.0,7.0,30.0,14.0
238,238,52674.0,101.93,38.22,2094.0,16.0,1.0,110.0,8.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,1.0,600.0,11.6,24.0,0.0,30.1,9999.0,9999.0,1.0,2.0,6.0,-2.0,2018-07-30 17:00,2018.0,7.0,30.0,17.0
239,239,52674.0,101.93,38.22,2094.0,16.0,3.0,110.0,6.0,9999.0,2.0,0.0,0.0,0.0,9999.0,3.0,600.0,11.7,24.0,0.0,27.3,9999.0,9999.0,1.0,2.0,5.0,-2.0,2018-07-30 20:00,2018.0,7.0,30.0,20.0
240,240,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,4.0,9999.0,11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.1,23.0,0.0,23.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-30 23:00,2018.0,7.0,30.0,23.0
241,241,52674.0,101.93,38.22,2094.0,16.0,9.0,140.0,4.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.2,27.0,0.0,21.3,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-07-31 02:00,2018.0,7.0,31.0,2.0
242,242,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,3.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,10.2,30.0,0.0,16.8,9999.0,9999.0,1.0,2.0,1.0,-1.0,2018-07-31 05:00,2018.0,7.0,31.0,5.0
243,243,52674.0,101.93,38.22,2094.0,16.0,2.0,290.0,3.0,9999.0,0.0,0.0,0.0,0.0,9999.0,2.0,2500.0,11.7,25.0,0.0,20.2,9999.0,9999.0,1.0,2.0,0.0,-1.0,2018-07-31 08:00,2018.0,7.0,31.0,8.0
244,244,52674.0,101.93,38.22,2094.0,16.0,0.0,70.0,6.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,0.0,600.0,13.2,17.0,0.0,25.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-31 11:00,2018.0,7.0,31.0,11.0
245,245,52674.0,101.93,38.22,2094.0,16.0,0.0,70.0,5.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,0.0,600.0,11.4,22.0,0.0,28.8,9999.0,9999.0,1.0,2.0,0.0,-3.0,2018-07-31 14:00,2018.0,7.0,31.0,14.0
246,246,52674.0,101.93,38.22,2094.0,16.0,0.0,70.0,7.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,0.0,600.0,10.8,16.0,0.0,29.7,9999.0,9999.0,1.0,2.0,0.0,-3.0,2018-07-31 17:00,2018.0,7.0,31.0,17.0
247,247,52674.0,101.93,38.22,2094.0,16.0,5.0,90.0,5.0,9999.0,10.0,0.0,0.0,0.0,9999.0,5.0,600.0,9.9,16.0,0.0,25.7,9999.0,9999.0,1.0,2.0,-2.0,-2.0,2018-07-31 20:00,2018.0,7.0,31.0,20.0
248,248,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,1.0,9999.0,12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.6,15.0,0.0,21.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-31 23:00,2018.0,7.0,31.0,23.0
0,0,52674.0,101.93,38.22,2094.0,16.0,1.0,110.0,8.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,1.0,600.0,11.6,24.0,0.0,30.1,9999.0,9999.0,1.0,2.0,6.0,-2.0,2018-07-30 17:00,2018.0,7.0,30.0,17.0
1,1,52674.0,101.93,38.22,2094.0,16.0,3.0,110.0,6.0,9999.0,2.0,0.0,0.0,0.0,9999.0,3.0,600.0,11.7,24.0,0.0,27.3,9999.0,9999.0,1.0,2.0,5.0,-2.0,2018-07-30 20:00,2018.0,7.0,30.0,20.0
2,2,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,4.0,9999.0,11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.1,23.0,0.0,23.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-30 23:00,2018.0,7.0,30.0,23.0
3,3,52674.0,101.93,38.22,2094.0,16.0,9.0,110.0,1.0,9999.0,12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.6,15.0,0.0,21.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-31 23:00,2018.0,7.0,31.0,23.0
4,4,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,4.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,11.1,20.0,0.0,19.0,9999.0,9999.0,1.0,2.0,-2.0,-2.0,2018-08-01 02:00,2018.0,8.0,1.0,2.0
5,5,52674.0,101.93,38.22,2094.0,16.0,9.0,270.0,5.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,10.7,26.0,0.0,16.9,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-08-01 05:00,2018.0,8.0,1.0,5.0
6,6,52674.0,101.93,38.22,2094.0,16.0,0.0,290.0,7.0,9999.0,8.0,0.0,0.0,0.0,9999.0,0.0,9999.0,11.1,23.0,0.0,17.8,9999.0,9999.0,1.0,2.0,-2.0,-1.0,2018-08-01 08:00,2018.0,8.0,1.0,8.0
7,7,52674.0,101.93,38.22,2094.0,16.0,0.0,320.0,3.0,9999.0,0.0,0.0,0.0,0.0,9999.0,0.0,600.0,12.1,22.0,0.0,22.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-01 11:00,2018.0,8.0,1.0,11.0
8,8,52674.0,101.93,38.22,2094.0,16.0,2.0,90.0,5.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,2.0,600.0,12.1,18.0,0.0,26.0,9999.0,9999.0,1.0,2.0,-3.0,0.0,2018-08-01 14:00,2018.0,8.0,1.0,14.0
9,9,52674.0,101.93,38.22,2094.0,16.0,7.0,70.0,4.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,7.0,600.0,11.7,21.0,0.0,26.0,9999.0,9999.0,1.0,2.0,-4.0,0.0,2018-08-01 17:00,2018.0,8.0,1.0,17.0
10,10,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,6.0,9999.0,8.0,0.0,0.0,0.0,9999.0,7.0,1500.0,13.3,28.0,0.0,21.7,9999.0,9999.0,1.0,2.0,-4.0,0.0,2018-08-01 20:00,2018.0,8.0,1.0,20.0
11,11,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,6.0,9999.0,4.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,15.3,29.0,0.0,17.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-01 23:00,2018.0,8.0,1.0,23.0
12,12,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,6.0,9999.0,2.0,0.0,0.0,36.0,9999.0,9999.0,9999.0,16.1,2.8,0.0,16.3,9999.0,9999.0,1.0,2.0,-3.0,0.0,2018-08-02 02:00,2018.0,8.0,2.0,2.0
13,13,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,5.0,9999.0,-3.0,0.0,0.0,9999.0,9999.0,9999.0,9999.0,15.1,13.0,0.0,16.2,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-08-02 05:00,2018.0,8.0,2.0,5.0
14,14,52674.0,101.93,38.22,2094.0,16.0,8.0,290.0,7.0,9999.0,8.0,0.0,0.0,1.0,9999.0,8.0,1500.0,14.3,30.0,0.0,16.7,9999.0,9999.0,1.0,2.0,-1.0,0.0,2018-08-02 08:00,2018.0,8.0,2.0,8.0
15,15,52674.0,101.93,38.22,2094.0,16.0,8.0,320.0,3.0,9999.0,13.0,0.0,0.0,9999.0,9999.0,8.0,1500.0,14.6,9999.0,60.0,15.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-02 11:00,2018.0,8.0,2.0,11.0
16,16,52674.0,101.93,38.22,2094.0,16.0,8.0,320.0,4.0,9999.0,2.0,6.0,0.0,5.0,9999.0,8.0,1500.0,14.5,8.0,60.0,15.3,9999.0,9999.0,1.0,2.0,-11.0,3.0,2018-08-02 14:00,2018.0,8.0,2.0,14.0
17,17,52674.0,101.93,38.22,2094.0,16.0,8.0,290.0,6.0,9999.0,0.0,6.0,6.0,9999.0,9999.0,8.0,1500.0,15.0,9999.0,60.0,15.2,9999.0,9999.0,1.0,2.0,-11.0,3.0,2018-08-02 17:00,2018.0,8.0,2.0,17.0
18,18,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,8.0,9999.0,7.0,6.0,0.0,2.0,9999.0,7.0,1500.0,13.1,29.0,0.0,16.4,9999.0,9999.0,1.0,2.0,-5.0,3.0,2018-08-02 20:00,2018.0,8.0,2.0,20.0
19,19,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,5.0,9999.0,8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,13.1,30.0,0.0,16.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-02 23:00,2018.0,8.0,2.0,23.0
20,20,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,3.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,13.4,30.0,0.0,16.5,9999.0,9999.0,1.0,2.0,0.0,3.0,2018-08-03 02:00,2018.0,8.0,3.0,2.0
21,21,52674.0,101.93,38.22,2094.0,16.0,9.0,250.0,2.0,9999.0,1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,13.6,30.0,0.0,16.7,9999.0,9999.0,1.0,2.0,1.0,4.0,2018-08-03 05:00,2018.0,8.0,3.0,5.0
22,22,52674.0,101.93,38.22,2094.0,16.0,7.0,360.0,1.0,9999.0,9.0,9999.0,9999.0,0.4,9999.0,7.0,1500.0,15.0,24.0,60.0,17.0,9999.0,9999.0,1.0,2.0,0.0,4.0,2018-08-03 08:00,2018.0,8.0,3.0,8.0
23,23,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,5.0,6.0,0.0,9999.0,9999.0,7.0,1500.0,13.6,23.0,0.0,19.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-03 11:00,2018.0,8.0,3.0,11.0
24,24,52674.0,101.93,38.22,2094.0,16.0,7.0,250.0,4.0,9999.0,-2.0,6.0,0.0,0.0,9999.0,7.0,1500.0,13.8,26.0,0.0,21.7,9999.0,9999.0,1.0,2.0,6.0,3.0,2018-08-03 14:00,2018.0,8.0,3.0,14.0
25,25,52674.0,101.93,38.22,2094.0,16.0,7.0,250.0,4.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,7.0,600.0,13.9,20.0,0.0,23.5,9999.0,9999.0,1.0,2.0,8.0,2.0,2018-08-03 17:00,2018.0,8.0,3.0,17.0
26,26,52674.0,101.93,38.22,2094.0,16.0,7.0,0.0,0.0,9999.0,2.0,0.0,0.0,0.0,9999.0,7.0,1500.0,16.4,28.0,0.0,22.1,9999.0,9999.0,1.0,2.0,6.0,2.0,2018-08-03 20:00,2018.0,8.0,3.0,20.0
27,27,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,3.0,9999.0,12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.2,30.0,0.0,19.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-03 23:00,2018.0,8.0,3.0,23.0
28,28,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,1.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.4,30.0,0.0,18.7,9999.0,9999.0,1.0,2.0,2.0,2.0,2018-08-04 02:00,2018.0,8.0,4.0,2.0
29,29,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,2.0,9999.0,-7.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,13.4,30.0,0.0,17.1,9999.0,9999.0,1.0,2.0,0.0,1.0,2018-08-04 05:00,2018.0,8.0,4.0,5.0
30,30,52674.0,101.93,38.22,2094.0,16.0,6.0,220.0,2.0,9999.0,6.0,0.0,0.0,0.0,9999.0,6.0,600.0,13.6,21.0,0.0,17.7,9999.0,9999.0,1.0,2.0,1.0,0.0,2018-08-04 08:00,2018.0,8.0,4.0,8.0
31,31,52674.0,101.93,38.22,2094.0,16.0,4.0,70.0,3.0,9999.0,5.0,0.0,0.0,0.0,9999.0,4.0,600.0,14.0,24.0,0.0,24.8,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-04 11:00,2018.0,8.0,4.0,11.0
32,32,52674.0,101.93,38.22,2094.0,16.0,6.0,110.0,3.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,6.0,600.0,14.5,23.0,0.0,26.4,9999.0,9999.0,1.0,2.0,5.0,-1.0,2018-08-04 14:00,2018.0,8.0,4.0,14.0
33,33,52674.0,101.93,38.22,2094.0,16.0,7.0,110.0,4.0,9999.0,-6.0,0.0,0.0,0.0,9999.0,7.0,600.0,14.6,24.0,0.0,26.5,9999.0,9999.0,1.0,2.0,3.0,-1.0,2018-08-04 17:00,2018.0,8.0,4.0,17.0
34,34,52674.0,101.93,38.22,2094.0,16.0,5.0,250.0,4.0,9999.0,4.0,0.0,0.0,0.0,9999.0,5.0,1500.0,16.4,22.0,0.0,22.6,9999.0,9999.0,1.0,2.0,1.0,0.0,2018-08-04 20:00,2018.0,8.0,4.0,20.0
35,35,52674.0,101.93,38.22,2094.0,16.0,9.0,320.0,8.0,9999.0,19.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,15.0,25.0,0.0,19.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-04 23:00,2018.0,8.0,4.0,23.0
36,36,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,8.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,13.2,30.0,0.0,18.1,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-08-05 02:00,2018.0,8.0,5.0,2.0
37,37,52674.0,101.93,38.22,2094.0,16.0,9.0,290.0,6.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,12.3,29.0,0.0,16.5,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-08-05 05:00,2018.0,8.0,5.0,5.0
38,38,52674.0,101.93,38.22,2094.0,16.0,5.0,290.0,6.0,9999.0,9.0,0.0,0.0,0.0,9999.0,5.0,1500.0,12.6,22.0,0.0,16.9,9999.0,9999.0,1.0,2.0,-1.0,1.0,2018-08-05 08:00,2018.0,8.0,5.0,8.0
39,39,52674.0,101.93,38.22,2094.0,16.0,6.0,290.0,6.0,9999.0,4.0,0.0,0.0,0.0,9999.0,6.0,600.0,13.2,27.0,0.0,20.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-05 11:00,2018.0,8.0,5.0,11.0
40,40,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,4.0,9999.0,-4.0,0.0,0.0,0.0,9999.0,7.0,600.0,13.2,24.0,0.0,22.7,9999.0,9999.0,1.0,2.0,-4.0,2.0,2018-08-05 14:00,2018.0,8.0,5.0,14.0
41,41,52674.0,101.93,38.22,2094.0,16.0,7.0,290.0,9.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,7.0,600.0,12.5,26.0,0.0,20.3,9999.0,9999.0,1.0,2.0,-6.0,3.0,2018-08-05 17:00,2018.0,8.0,5.0,17.0
42,42,52674.0,101.93,38.22,2094.0,16.0,7.0,270.0,5.0,9999.0,12.0,0.0,0.0,0.0,9999.0,7.0,1500.0,12.6,29.0,0.0,18.9,9999.0,9999.0,1.0,2.0,-4.0,3.0,2018-08-05 20:00,2018.0,8.0,5.0,20.0
43,43,52674.0,101.93,38.22,2094.0,16.0,9.0,140.0,3.0,9999.0,9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.2,13.0,0.0,17.1,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-05 23:00,2018.0,8.0,5.0,23.0
44,44,52674.0,101.93,38.22,2094.0,16.0,9.0,220.0,2.0,9999.0,-12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.7,18.0,0.0,16.2,9999.0,9999.0,1.0,2.0,-2.0,1.0,2018-08-06 02:00,2018.0,8.0,6.0,2.0
